feature,category,n_active,active_path,active_ben,inactive_path,inactive_ben,odds_ratio,log2_or,p_value,path_rate_active,ben_rate_active,q_value
2886,shared,16,16,0,8052,763,3.1289040670599193,1.6456574258851278,0.3903018394628883,1.0,0.0,1.3486175434808079e-64
2887,dna-private,118,104,14,7964,749,0.6986438975389252,-0.5173708011782634,0.2447121547218368,0.8813559322033898,0.11864406779661017,6.137591276259506e-74
2888,dna-private,55,46,9,8022,754,0.4804011191445746,-1.0576885829311442,0.05137221950725643,0.8363636363636363,0.16363636363636364,6.137591276259506e-74
2889,prot-private,483,425,58,7643,705,0.6759058322467708,-0.5651058318324105,0.009566086026201476,0.8799171842650103,0.12008281573498965,6.137591276259506e-74
2890,dna-private,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.499676973186056e-14
2892,dna-private,35,34,1,8034,762,3.224794622852875,1.6892072826981948,0.3624586490896934,0.9714285714285714,0.02857142857142857,1.3486175434808079e-64
2893,dna-private,24,18,6,8050,757,0.282111801242236,-1.825661077182454,0.014198257816908267,0.75,0.25,6.137591276259506e-74
2894,dna-private,35,33,2,8035,761,1.5627255756067207,0.6440644542995428,0.7653062546149721,0.9428571428571428,0.05714285714285714,6.388400221161359e-26
2895,prot-private,42,20,22,8048,741,0.08370233146575094,-3.578588381249628,2.9148187240682645e-13,0.47619047619047616,0.5238095238095238,6.137591276259506e-74
2896,dna-private,31,24,7,8044,756,0.32222774738935855,-1.6338473634207271,0.014629950189399336,0.7741935483870968,0.22580645161290322,6.137591276259506e-74
2897,dead,31,30,1,8038,762,2.8439910425478976,1.5079169210430954,0.5158143009548789,0.967741935483871,0.03225806451612903,1.3486175434808079e-64
2898,dna-private,16,16,0,8052,763,3.1289040670599193,1.6456574258851278,0.3903018394628883,1.0,0.0,1.3486175434808079e-64
2899,dna-private,80,77,3,7991,760,2.441079547824636,1.2875193092043564,0.15809982949810447,0.9625,0.0375,6.137591276259506e-74
2900,prot-private,19,16,3,8052,760,0.5033946017552575,-0.990238349311548,0.22277766157339868,0.8421052631578947,0.15789473684210525,6.137591276259506e-74
2901,dna-private,450,438,12,7630,751,3.5925950196592398,1.8450263146723962,2.538641734069958e-07,0.9733333333333334,0.02666666666666667,6.137591276259506e-74
2902,dna-private,547,504,43,7564,720,1.1156887582551376,0.1579346171777318,0.5820025498426138,0.9213893967093236,0.07861060329067641,6.388400221161359e-26
2903,dna-private,82,68,14,8000,749,0.45475,-1.1368544570106007,0.01513152025719212,0.8292682926829268,0.17073170731707318,6.137591276259506e-74
2904,dna-private,140,117,23,7951,740,0.4734433185872163,-1.0787363806783838,0.002228032211801002,0.8357142857142857,0.16428571428571428,6.137591276259506e-74
2906,prot-private,206,195,11,7873,752,1.6932438830063623,0.7597897839031937,0.10161749427634585,0.9466019417475728,0.05339805825242718,6.137591276259506e-74
2907,shared,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,6.388400221161359e-26
2908,prot-private,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,6.388400221161359e-26
2909,prot-private,118,110,8,7958,755,1.3045049007288263,0.3835023640433633,0.6194297229416857,0.9322033898305084,0.06779661016949153,6.388400221161359e-26
2910,dna-private,51,46,5,8022,758,0.8693093991523311,-0.20205835147376677,0.8002634787141999,0.9019607843137255,0.09803921568627451,6.388400221161359e-26
2911,prot-private,10,9,1,8059,762,0.8509740662613228,-0.2328129289529579,0.59509736615207,0.9,0.1,6.388400221161359e-26
2912,dna-private,28,19,9,8049,754,0.197760936486244,-2.3381706147117396,0.0003923095620041631,0.6785714285714286,0.32142857142857145,6.137591276259506e-74
2913,dead,37,34,3,8034,760,1.0721101983237906,0.10045320281466442,1.0,0.918918918918919,0.08108108108108109,1.499676973186056e-14
2914,prot-private,36,35,1,8033,762,3.3200547740570148,1.731207043261528,0.3656725407212863,0.9722222222222222,0.027777777777777776,1.3486175434808079e-64
2915,dead,31,28,3,8040,760,0.8822553897180763,-0.18073175639889522,0.7471571356606916,0.9032258064516129,0.0967741935483871,6.388400221161359e-26
2916,dna-private,18,16,2,8052,761,0.7560854446100348,-0.40337881341779425,0.6651558352122813,0.8888888888888888,0.1111111111111111,6.388400221161359e-26
2917,shared,22,19,3,8049,760,0.598003892823125,-0.7417732189283001,0.43163260794238584,0.8636363636363636,0.13636363636363635,1.3486175434808079e-64
2918,dna-private,93,65,28,8003,735,0.21320129951268274,-2.229711863193701,2.0611122151538434e-09,0.6989247311827957,0.3010752688172043,6.137591276259506e-74
2919,shared,29,26,3,8042,760,0.8190334079416397,-0.2880057950494767,0.7354723604369783,0.896551724137931,0.10344827586206896,6.388400221161359e-26
2920,dna-private,44,41,3,8027,760,1.2939661974170509,0.37179992996121036,1.0,0.9318181818181818,0.06818181818181818,1.499676973186056e-14
2921,dna-private,161,151,10,7917,753,1.4361879499810535,0.5222445630622202,0.32189971564194036,0.937888198757764,0.062111801242236024,1.3486175434808079e-64
2922,dna-private,78,72,6,7996,757,1.1360680340170084,0.18404923396226008,1.0,0.9230769230769231,0.07692307692307693,1.499676973186056e-14
2924,dna-private,114,105,9,7963,754,1.1046925363137845,0.14364488721050825,1.0,0.9210526315789473,0.07894736842105263,1.499676973186056e-14
2926,shared,16,15,1,8053,762,1.4193468272693406,0.5052271650451089,1.0,0.9375,0.0625,1.499676973186056e-14
2927,dna-private,41,37,4,8031,759,0.8742062009712365,-0.19395448331751783,0.7777676696173981,0.9024390243902439,0.0975609756097561,6.388400221161359e-26
2928,dna-private,15,6,9,8062,754,0.06235011990407674,-4.003463855303571,7.963080219302031e-07,0.4,0.6,6.137591276259506e-74
2929,dna-private,28,25,3,8043,760,0.787434207799743,-0.344768707319201,0.7304102003319707,0.8928571428571429,0.10714285714285714,6.388400221161359e-26
2930,prot-private,16,16,0,8052,763,3.1289040670599193,1.6456574258851278,0.3903018394628883,1.0,0.0,1.3486175434808079e-64
2931,dna-private,57,55,2,8013,761,2.611693498065643,1.3849855956719388,0.2342584461718939,0.9649122807017544,0.03508771929824561,6.137591276259506e-74
2932,dna-private,68,64,4,8004,759,1.5172413793103448,0.6014506235097251,0.5205818057307637,0.9411764705882353,0.058823529411764705,6.388400221161359e-26
2933,dna-private,30,25,5,8043,758,0.4712172075096357,-1.0855358716452634,0.1780799653288134,0.8333333333333334,0.16666666666666666,6.137591276259506e-74
2934,dna-private,351,341,10,7727,753,3.3230619904231915,1.7325132061933344,1.546260120228087e-05,0.9715099715099715,0.02849002849002849,6.137591276259506e-74
2935,dna-private,60,56,4,8012,759,1.3262606090863704,0.40736429166036275,0.8168157466432637,0.9333333333333333,0.06666666666666667,1.499676973186056e-14
2936,shared,25,23,2,8045,761,1.0878185208203854,0.12143789394974983,1.0,0.92,0.08,1.499676973186056e-14
2937,dna-private,197,171,26,7897,737,0.6138017358100935,-0.7041553691854853,0.028301547851617224,0.868020304568528,0.1319796954314721,6.137591276259506e-74
2938,dna-private,350,329,21,7739,742,1.5020889865184994,0.5869702832956761,0.07992859072855243,0.94,0.06,6.137591276259506e-74
2939,dna-private,30,29,1,8039,762,2.7488493593730565,1.4588278473964156,0.5123772522077924,0.9666666666666667,0.03333333333333333,1.3486175434808079e-64
2940,dna-private,93,83,10,7985,753,0.7827050720100188,-0.35345930116710433,0.455725810134628,0.8924731182795699,0.10752688172043011,1.3486175434808079e-64
2941,dna-private,318,297,21,7771,742,1.3504053532363918,0.43339252825747454,0.22177506525522594,0.9339622641509434,0.0660377358490566,6.137591276259506e-74
2942,dna-private,16,13,3,8055,760,0.40885578315745913,-1.2903360478430472,0.15504769204284768,0.8125,0.1875,6.137591276259506e-74
2943,dna-private,46,34,12,8034,751,0.2648535391253838,-1.9167333080020117,0.0003931994538104373,0.7391304347826086,0.2608695652173913,6.137591276259506e-74
2944,prot-private,37,34,3,8034,760,1.0721101983237906,0.10045320281466442,1.0,0.918918918918919,0.08108108108108109,1.499676973186056e-14
2945,shared,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.499676973186056e-14
2946,prot-private,220,181,39,7887,724,0.42603050134430887,-1.2309713720350397,1.3740459603915605e-05,0.8227272727272728,0.17727272727272728,6.137591276259506e-74
2948,dna-private,135,125,10,7943,753,1.1850056653657308,0.24489395648683115,0.7570689307760942,0.9259259259259259,0.07407407407407407,6.388400221161359e-26
2949,prot-private,16,16,0,8052,763,3.1289040670599193,1.6456574258851278,0.3903018394628883,1.0,0.0,1.3486175434808079e-64
2950,dna-private,80,67,13,8001,750,0.48311268783709727,-1.0495683525721589,0.024942334464268485,0.8375,0.1625,6.137591276259506e-74
2951,dna-private,30,26,4,8042,759,0.6134667993036558,-0.7049428272438021,0.3239706779083888,0.8666666666666667,0.13333333333333333,1.3486175434808079e-64
2953,dna-private,25,21,4,8047,759,0.49518454082266683,-1.0139618191611302,0.2690266390706343,0.84,0.16,6.137591276259506e-74
2954,dna-private,198,195,3,7873,760,6.274609424615775,2.6495256584726454,3.143793584058438e-05,0.9848484848484849,0.015151515151515152,6.137591276259506e-74
2955,dna-private,130,112,18,7956,745,0.582649014021563,-0.7793010248689284,0.04018758054683827,0.8615384615384616,0.13846153846153847,6.137591276259506e-74
2956,dna-private,167,148,19,7920,744,0.7317384370015949,-0.45060005167357625,0.20928419374937096,0.8862275449101796,0.11377245508982035,6.137591276259506e-74
2957,dead,32,26,6,8042,757,0.4079001906656719,-1.2937119133946928,0.05320593297080169,0.8125,0.1875,6.137591276259506e-74
2958,dna-private,34,32,2,8036,761,1.5151816824290691,0.5994907947702535,0.765131878985169,0.9411764705882353,0.058823529411764705,6.388400221161359e-26
2959,dead,52,47,5,8021,758,0.8883181648173545,-0.17085160232914326,0.8023241620725681,0.9038461538461539,0.09615384615384616,1.499676973186056e-14
2961,dna-private,53,52,1,8016,762,4.9431137724550895,2.3054201124392057,0.08570192744399394,0.9811320754716981,0.018867924528301886,6.137591276259506e-74
2962,dna-private,15,11,4,8057,759,0.2590604443341194,-1.948639346137071,0.03492376050102878,0.7333333333333333,0.26666666666666666,6.137591276259506e-74
2963,dna-private,26,25,1,8043,762,2.36851920925028,1.2439853725643295,0.7222754442803372,0.9615384615384616,0.038461538461538464,6.388400221161359e-26
2964,dna-private,62,51,11,8017,752,0.43489403200018145,-1.201264183884459,0.019671659459620936,0.8225806451612904,0.1774193548387097,6.137591276259506e-74
2965,prot-private,62,37,25,8031,738,0.136002988419873,-2.878289742447313,1.1865608977290627e-11,0.5967741935483871,0.4032258064516129,6.137591276259506e-74
2966,dna-private,44,38,6,8030,757,0.5970527189705271,-0.744069769696516,0.27219974523256757,0.8636363636363636,0.13636363636363635,6.137591276259506e-74
2967,prot-private,17,17,0,8051,763,3.3189467801030865,1.7307254957322895,0.3917859073460155,1.0,0.0,1.3486175434808079e-64
2968,dna-private,80,68,12,8000,751,0.5319583333333333,-0.9106148466186321,0.06723146745125749,0.85,0.15,6.137591276259506e-74
2969,dna-private,38,37,1,8031,762,3.5106462457975347,1.811736628760338,0.2528650305028388,0.9736842105263158,0.02631578947368421,6.137591276259506e-74
2970,prot-private,10,9,1,8059,762,0.8509740662613228,-0.2328129289529579,0.59509736615207,0.9,0.1,6.388400221161359e-26
2971,dna-private,16,12,4,8056,759,0.2826464746772592,-1.8229293918701623,0.04347584763160735,0.75,0.25,6.137591276259506e-74
2972,dna-private,12,10,2,8058,761,0.47220153884338545,-1.0825253517576907,0.27814822883872553,0.8333333333333334,0.16666666666666666,1.3486175434808079e-64
2973,dna-private,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.499676973186056e-14
2974,dna-private,116,112,4,7956,759,2.6711915535444946,1.4174834366393263,0.0445628734691451,0.9655172413793104,0.034482758620689655,6.137591276259506e-74
2975,dna-private,21,19,2,8049,761,0.8981861100757859,-0.15491368303454628,0.7021801097644735,0.9047619047619048,0.09523809523809523,6.388400221161359e-26
2976,dna-private,29,19,10,8049,753,0.17774878866939992,-2.492088366753526,9.567633020892243e-05,0.6551724137931034,0.3448275862068966,6.137591276259506e-74
2977,prot-private,72,69,3,7999,760,2.1852731591448933,1.1278136278779793,0.2096525164776119,0.9583333333333334,0.041666666666666664,6.137591276259506e-74
2978,dna-private,47,46,1,8022,762,4.369483919222139,2.127462892735826,0.18434086421492807,0.9787234042553191,0.02127659574468085,6.137591276259506e-74
2979,dna-private,514,487,27,7581,736,1.7511224454899432,0.8082799663099552,0.0035146513751386577,0.9474708171206225,0.05252918287937743,6.137591276259506e-74
2981,shared,27,24,3,8044,760,0.7558428642466435,-0.40384175797440397,0.5034960913993611,0.8888888888888888,0.1111111111111111,1.3486175434808079e-64
2982,dna-private,25,15,10,8053,753,0.14025828883645847,-2.8338420626636474,2.1489410170025105e-05,0.6,0.4,6.137591276259506e-74
2983,shared,34,34,0,8034,763,6.556910822079781,2.7130162734774426,0.11435924573523856,1.0,0.0,6.137591276259506e-74
2984,dna-private,19,17,2,8051,761,0.8034405663892684,-0.3157367887801676,0.677113499984792,0.8947368421052632,0.10526315789473684,6.388400221161359e-26
2985,shared,13,11,2,8057,761,0.5194861611021472,-0.9448427780489919,0.31132490475252955,0.8461538461538461,0.15384615384615385,1.3486175434808079e-64
